timestamp,type,session,summary
2026-02-09T19:04:39.043316,SESSION_SUMMARY,20260209_190432,"{'total_stocks': 6, 'active_stocks': 4, 'qualified_stocks': 4, 'entered_positions': 0, 'stock_details': {'NSE_EQ|INE732I01013': {'symbol': 'ANGELONE', 'situation': 'continuation', 'is_active': True, 'open_price': 2715.5, 'current_price': None, 'daily_high': 2715.5, 'daily_low': 2715.5, 'gap_validated': True, 'entry_ready': True, 'entry_high': 2715.5, 'entry_sl': 2606.88, 'entered': False, 'entry_price': None, 'exit_price': None, 'pnl': None, 'rejection_reason': None}, 'NSE_EQ|INE509F01029': {'symbol': 'CUPID', 'situation': 'continuation', 'is_active': False, 'open_price': 421.15, 'current_price': None, 'daily_high': 421.15, 'daily_low': 421.15, 'gap_validated': False, 'entry_ready': False, 'entry_high': None, 'entry_sl': None, 'entered': False, 'entry_price': None, 'exit_price': None, 'pnl': None, 'rejection_reason': 'Opening price 421.15 < VAH 423.68'}, 'NSE_EQ|INE118H01025': {'symbol': 'BSE', 'situation': 'continuation', 'is_active': True, 'open_price': 2985.1, 'current_price': None, 'daily_high': 2985.1, 'daily_low': 2985.1, 'gap_validated': True, 'entry_ready': True, 'entry_high': 2985.1, 'entry_sl': 2865.696, 'entered': False, 'entry_price': None, 'exit_price': None, 'pnl': None, 'rejection_reason': None}, 'NSE_EQ|INE503A01015': {'symbol': 'DCBBANK', 'situation': 'continuation', 'is_active': True, 'open_price': 193.53, 'current_price': None, 'daily_high': 193.53, 'daily_low': 193.53, 'gap_validated': True, 'entry_ready': True, 'entry_high': 193.53, 'entry_sl': 185.78879999999998, 'entered': False, 'entry_price': None, 'exit_price': None, 'pnl': None, 'rejection_reason': None}, 'NSE_EQ|INE0HOQ01053': {'symbol': 'GROWW', 'situation': 'continuation', 'is_active': False, 'open_price': 166.18, 'current_price': None, 'daily_high': 166.18, 'daily_low': 166.18, 'gap_validated': False, 'entry_ready': False, 'entry_high': None, 'entry_sl': None, 'entered': False, 'entry_price': None, 'exit_price': None, 'pnl': None, 'rejection_reason': 'Opening price 166.18 < VAH 171.13'}, 'NSE_EQ|INE692A01016': {'symbol': 'UNIONBANK', 'situation': 'continuation', 'is_active': True, 'open_price': 179.98, 'current_price': None, 'daily_high': 179.98, 'daily_low': 179.98, 'gap_validated': True, 'entry_ready': True, 'entry_high': 179.98, 'entry_sl': 172.78079999999997, 'entered': False, 'entry_price': None, 'exit_price': None, 'pnl': None, 'rejection_reason': None}}}"
